city_municipality,Cost of Living,Poverty Incidents,Population,Financial Deepening,Employed Population,Cluster_Id,Vulnerability
Passi,0.7819235088136625,0.2409351138961593,0.1477067021772995,0.3009039032268113,0.09991735389165932,1,medium
Pastrana,0.3187645830345305,0.3348031255373211,0.026737266337164597,0.04646916811940096,0.04835948754295419,0,low
Pasuquin,0.47527312034086255,0.04160887479382788,0.04347989289034723,0.1579218474748084,0.21365170422416266,0,low
Pata,0.414964510972039,1.0,0.03161683445431709,0.24426101190967173,0.6006555397200262,2,high
Pateros,0.35031815939803324,0.0484865852804259,0.10414385314852691,0.2815646636347135,0.0048615357847414265,0,low
Patikul,0.9994402913283635,0.7242853230931866,0.10144129634184437,0.0,0.0,2,high
Patnanungan,0.5756008997316896,0.2795267116265148,0.018466015530878652,0.020347446395477344,0.18972783075714564,1,medium
Patnongon,0.9854475745374534,0.2515064096440785,0.05774271039683148,0.245544184204882,0.02008581890011589,1,medium
Pavia,0.8032624019198009,0.07153965191143036,0.11553879324521539,0.16534591575423932,0.11015216607006231,1,medium
Payao,0.6501820802272418,0.46624381483674987,0.053872468067107104,0.02987958344561087,0.0,2,high
Penablanca,0.50766625971182,0.24564761922956907,0.07759510450541764,0.038128548200534115,0.024179743771477094,0,low
Penaranda,0.9996501820802273,0.32512338485247944,0.049203466191814614,0.13913253886637209,0.004349795175821276,1,medium
Penarrubia,0.889527500935763,0.02619770870348789,0.004603447905615904,0.11896840279878194,0.12115458916184554,1,medium
Perez,0.5756008997316896,0.1780167994446886,0.015265756697981567,0.14325702124383372,0.07791250770809285,1,medium
Piagapo,0.7376365601704313,1.0,0.03731952515328596,0.0,0.02123723527018623,2,high
Piat,0.6210072657181935,0.135986346471034,0.03411230545288937,0.12620916075032568,0.026738446816077843,1,medium
Picong,0.7376365601704313,1.0,0.02196211123250467,0.0,0.0,2,high
Piddig,0.47527312034086255,0.043264619910971844,0.03045785001564963,0.08175640623768374,0.04682426571619374,0,low
Pidigan,0.889527500935763,0.1659171235886365,0.014252950476803694,0.028871376642231366,0.015608088572064579,1,medium
Pigcawayan,0.016172082431094637,0.3949194097905483,0.10928793423066056,0.22528839297334824,0.041323054170302125,0,low
Pikit,0.6561989484473332,0.5324736195225085,0.26180924222917346,0.21502301461166598,0.12601612494658698,2,high
Pila,0.7020250959375645,0.002253087009405904,0.08056217427708133,0.04069489279095469,0.5411656939330587,1,medium
Pilar (AA),0.889527500935763,0.21775468225614375,0.010838644968296854,0.04069489279095469,0.14814890628238345,1,medium
Pilar (BL),0.9489965472971318,0.2713753510498061,0.040479758998060895,0.1390408837024285,0.011130358244013264,1,medium
Pilar (BN),0.5481751748215055,0.3707200580784441,0.07351429593383325,0.16479598477057775,0.10605824119870111,0,low
Pilar (CU),0.6501820802272418,0.4485400785842105,0.014811560093638914,0.13088357411144885,0.015608088572064579,2,high
Pilar (CZ),0.8250910401136209,0.44459176330486727,0.07501262266310155,0.08633916443486332,0.07816837801255293,1,medium
Pilar (SN),0.6048456778246922,0.0649166714428545,0.010019002820230227,0.01677289500167727,0.25881281296136593,1,medium
Pilar (SO),0.4097172421754478,0.08516770787561533,0.12280593891469783,0.28853045609442646,0.005757081850351688,0,low
Pili,0.0,0.17661578434556674,0.14887612791721622,0.3737697585619667,0.011770034005163453,0,low
Pililla,0.6048456778246922,0.0375331945054735,0.11753482200069824,0.12061819574976658,0.0739465179889617,1,medium
Pinabacdao,0.47527312034086255,0.3593845722764585,0.02481084625667679,0.1324417118984899,0.02341213285809687,0,low
Pinamalayan,0.8222924967554388,0.11764578517343928,0.14300637639825925,0.43838664914219877,0.029425085012908633,1,medium
Pinamungajan,0.6048456778246922,0.2777436015003598,0.12379264188275259,0.09990412869851488,0.004605665480281351,1,medium
Pinan,0.8760944928164891,0.04861395028943698,0.028237333283307763,0.14389860739143887,0.006012952154811764,1,medium
Pinili,0.47527312034086255,0.31926459443797006,0.023154159791794776,0.056092960333478076,0.177190185838602,0,low
Pintuyan,0.7238537341313847,0.23074591317527332,0.010802100413924456,0.07103275205628351,0.04682426571619374,1,medium
Pinukpuk,0.5846262020618269,0.449304268638277,0.05269434124281601,0.014206550411256702,0.02891334440398848,2,high
Pio Duran,0.05416230851841619,0.35085111667271646,0.074304354395027,0.18211881075591657,0.0,0,low
Pio V Corpuz,0.30036416045448344,0.4419170981156347,0.033484087161059106,0.07973999263092471,0.013305255831923903,0,low
Pitogo (QN),0.6501820802272418,0.08249304268638276,0.032721872169863386,0.07424068279430923,0.005501211545891614,1,medium
Pitogo (ZR),0.9993003641604545,0.5641875067662661,0.04093221538552867,0.09229675009119677,0.10848900909107183,2,high
Placer (MS),0.5657360343940978,0.3939004897184596,0.0901977551132701,0.09953750804274052,0.005885017002581727,1,medium
Placer (SN),0.759535161948206,0.3879143342949391,0.04019784386433097,0.3039285236369499,0.008699590351642552,1,medium
Plaridel (BU),0.9125455200568104,0.2745594762750829,0.19218490528225687,0.5037367810339796,0.06959672281314042,1,medium
Plaridel (MC),0.4097172421754478,0.06466194142483234,0.06322091311894132,0.2582842519930412,0.013433190984153942,0,low
Plaridel (QN),0.5756008997316896,0.02556088365843252,0.010675064582058504,0.07955668230303754,0.07727283194694268,1,medium
Pola,0.8639907927923516,0.16158671328225999,0.05343567363151321,0.08193971656557092,0.004605665480281351,1,medium
Polanco,0.8760944928164891,0.5123499480987588,0.06659867407307576,0.140049090505808,0.008699590351642552,2,high
Polangui,0.05416230851841619,0.243864509103414,0.1465720807748803,0.5495643630057755,0.023284197705866833,0,low
Polillo,0.6501820802272418,0.10885759955167516,0.04857524789998435,0.06095068402248844,0.0017910921312205253,1,medium
Polomolok,0.24852114474416065,0.16311509339039285,0.2934185415444223,0.7501975168782975,0.06422344641947884,0,low
Pontevedra (CZ),0.8250910401136209,0.04912341032548127,0.07384319692318483,0.3199681773270784,0.02788986318614818,1,medium
Pontevedra (NO),0.6501820802272418,0.13089174611059104,0.0878937079709342,0.16351281247536747,0.02341213285809687,1,medium
Poona Bayabao,0.7376365601704313,0.8924071349878048,0.03172820833430916,0.023830342625333827,0.03351900988426983,2,high
Poona Piagapo,0.5846262020618269,0.6265963611816925,0.04006558738184039,0.0,0.01087448793955319,2,high
Porac,0.885609540234308,0.04339198491998292,0.23798567321212008,0.22950453051475345,0.016887440094364953,1,medium
Poro,0.7668113746794794,0.23953409879703746,0.036922755705814214,0.30117886871864213,0.1605586160486971,1,medium
Pototan,0.8032624019198009,0.16757286870578045,0.12930390872548508,0.4019995490565929,0.019957883747885853,1,medium
Pozorrubio,0.5627276002840521,0.07026600182131962,0.12309307469905241,0.37193665528309483,0.28580713008190384,0,low
Presentacion,0.47527312034086255,0.4369498627642028,0.03236164727676404,0.007699033771261697,0.005757081850351688,2,high
President Garcia,0.9489965472971318,0.680471759993377,0.033692913186044234,0.07194930369571943,0.015608088572064579,2,high
President Quirino,0.8688182800852156,0.45630934413388613,0.06510730821130699,0.12245129902863842,0.050278514826404754,1,medium
President Roxas (CZ),0.6501820802272418,0.31213215393334987,0.04746324931693855,0.21749770403814295,0.03006476077405882,1,medium
President Roxas (NC),0.6561989484473332,0.05982207108241151,0.07583922567866769,0.07405737246642204,0.16785091972580926,1,medium
Prieto Diaz,0.3457005628570329,0.44968636366531023,0.03210235496240751,0.08120647525402218,0.05155786634870513,0,low
Prosperidad,0.806970471869392,0.40498124550242315,0.1368442684443231,0.17524467346014722,0.01304938552746383,1,medium
Pualas,0.7376365601704313,0.40803800571868887,0.015438038168594296,0.0,0.03223965836196946,1,medium
Pudtol,0.8250910401136209,0.9388953632768469,0.019021144713964117,0.02593841139603643,0.04695220086842378,2,high
Puerto Galera,0.8222924967554388,0.23966146380604858,0.05675078677815212,0.19971660223308618,0.01240970976631364,1,medium
Puerto Princesa,0.526696354547458,0.14082621681345484,0.5274324655765065,0.1006373700100636,0.26393021905056746,0,low
Pugo,0.7376365601704313,0.04976023537053664,0.02731327812274857,0.23390397838404584,0.4097762925928102,1,medium
Pulilan,0.8923960078778996,0.01231492272128078,0.1824466516504504,0.33005024536087346,0.1169327291382543,1,medium
Pulupandan,0.6501820802272418,0.03052811900986441,0.04131332288112653,0.11667702370019215,0.0446493681282831,1,medium
Pura,0.6501820802272418,0.07013863681230854,0.0379129391076187,0.19394232690463992,0.018934402530045556,1,medium
Quezon (BK),0.6048456778246922,0.043264619910971844,0.17423282800103537,0.21658115239870704,0.015224283115374467,0,low
Quezon (IA),0.511724147581184,0.211259066796579,0.0440350220734327,0.1084280589452689,0.05360482878438572,0,low
Quezon (MM),0.45813204227199744,0.1883333651745856,1.0,1.0,1.0,0,low
Quezon (NE),0.9996501820802273,0.16031306319214922,0.06586778298562783,0.16021322657339818,0.02008581890011589,1,medium
Quezon (NV),0.5724525384537349,0.04683084016328193,0.02969041437382928,0.04967709885742666,0.03902022143016145,1,medium
Quezon (PN),0.7376365601704313,0.35199740175381616,0.09916683288638135,0.08019826845064268,0.01663156978990488,1,medium
Quezon (QN),0.5756008997316896,0.26156824535595335,0.019548430427051566,0.1008206803379508,0.21902498061782424,1,medium
Quinapondan,0.4896156550515457,0.023268313496233168,0.018767073050232213,0.08413944050021713,0.09019428232217645,0,low
Quirino (IA),0.2161280053732033,0.6250679810735597,0.03568546150777733,0.0361121345937751,0.004349795175821276,2,high
Quirino (IS),0.7376365601704313,0.17062962892204625,0.007967287124751341,0.014298205575200295,0.012537644918543677,1,medium
R.T. Lim,0.6501820802272418,0.11178699475892988,0.06887835817916342,0.019247584428154243,0.031088241991899117,1,medium
Ragay,0.0,0.3593845722764585,0.09435339301047416,0.03675372074138024,0.01458460735422428,0,low
Rajah Buayan,0.23480828228906858,0.9050162708799011,0.04148212391798951,0.011915171312666914,0.3800953372754415,2,high
Ramon,0.3546559016032155,0.14273669194862096,0.09141068627505873,0.16745398452494192,0.01138622854847334,0,low
Ramon Magsaysay,0.9993003641604545,0.38753223926790586,0.04052152420305792,0.046010892299683,0.07791250770809285,1,medium
Ramos,0.6501820802272418,0.0798183774971502,0.03286282973672835,0.12125978189737173,0.3073002356565501,1,medium
Rapu-Rapu,0.30036416045448344,0.5160435333600799,0.0572972148768632,0.0,0.0,2,high
Real,0.6064548402556469,0.08300250272242707,0.05565967079760482,0.040511582463067505,0.008699590351642552,1,medium
Reina Mercedes,0.511724147581184,0.16298772838138179,0.04160045866548108,0.04894385754587793,0.009595136417252815,0,low
Remedios T. Romualdez,0.6616561079957881,0.3253781148705016,0.0209928104331987,0.08670578509063769,0.15454566389388535,1,medium
Rizal (CG),0.50766625971182,0.38167344885339644,0.024361870302958763,0.023830342625333827,0.0,2,high
Rizal (KA),0.6501820802272418,0.24322768405835865,0.028809864635141992,0.0701162004168476,0.016887440094364953,1,medium
Rizal (LA),0.81585584703162,0.4756688255035694,0.024950063606666878,0.1655292260821265,0.0569311427423667,1,medium
Rizal (NE),0.9159037720866288,0.0,0.11520467160523919,0.3342663829022787,0.01240970976631364,1,medium
Rizal (OM),0.9990904734085908,0.22845334301307402,0.05963432613982176,0.13454978066919254,0.07829631316478297,1,medium
Rizal (PN),0.7376365601704313,0.06568086149692094,0.08022631242023025,0.028871376642231366,0.007804044286032289,1,medium
Rizal (ZN),0.6501820802272418,0.12324984556992656,0.01924215225707338,0.29036355937329833,0.02021375405234593,1,medium
Rodriguez,0.6048456778246922,0.04364671493800508,0.765624650325168,0.6359951826045823,0.12205013522745581,0,low
Romblon,0.5627276002840521,0.24857701443682378,0.06362116300016282,0.27404894019133896,0.19190272834505628,0,low
Ronda,0.6501820802272418,0.24208139897725894,0.02847922342891554,0.4517683030779632,0.09339266112792739,1,medium
Rosales,0.5627276002840521,0.12286775054289333,0.12417897002897506,0.5585465690722474,0.08175056227499398,0,low
Rosario (AS),0.806970471869392,0.03842474956855102,0.07428695222627824,0.04417778902081117,0.1560808857206458,1,medium
Rosario (BS),0.50766625971182,0.01728215807271268,0.19624309103446788,0.46221699176753256,0.008571655199412515,0,low
Rosario (CE),0.5169014527938209,0.4231944417910068,0.18570085720646864,0.4856807137370921,0.005501211545891614,0,low
Rosario (LU),0.7376365601704313,0.12388667061498194,0.08955735530331571,0.29751266216089844,0.25945248872251614,1,medium
Rosario (NS),0.6869829253873359,0.3921173795923046,0.011355489380135045,0.003024620410138524,0.04835948754295419,1,medium
Roxas (CZ),0.6501820802272418,0.3829470989435072,0.30505537178671854,0.21749770403814295,0.03006476077405882,1,medium
Roxas (IA),0.3546559016032155,0.18145565468798758,0.10762254668140417,0.4558927854554248,0.008059914590492365,0,low
Roxas (OR),0.8222924967554388,0.10936705958771946,0.08562968581672044,0.2934798349473804,0.01701537524659499,1,medium
Roxas (PN),0.7376365601704313,0.1436282470116985,0.10678550236458878,0.12639247107821286,0.00933926611279274,1,medium
Roxas (ZN),0.6903411774171544,0.06529876646988772,0.06126142891783088,0.17716943190296264,0.17156103914048032,1,medium
Sabangan,0.6696319565666071,0.15088805252532972,0.009258528045909382,0.11227757583089974,0.0,1,medium
Sablan,0.8050114915186646,0.08300250272242707,0.012986072591893917,0.19889170575759385,1.0,1,medium
Sablayan,0.781363800142026,0.1356042514440008,0.1377805051230064,0.34086555470621727,0.02609877105492766,1,medium
Sabtang,0.22669250655034057,0.24857701443682378,0.0,0.0,0.06767769552968986,0,low
Sadanga,0.6696319565666071,0.2478128243827573,0.008360576138473332,0.00852393024675402,0.09019428232217645,1,medium
Sagada,0.6696319565666071,0.13280222124575713,0.012411801023184815,0.1697453636235317,0.1339481043848493,1,medium
Sagay (CM),0.5397095811630047,0.38855115933999457,0.015368429493599255,0.22336363453053282,0.04554491419389336,0,low
Sagay (NO),0.4259487936529036,0.2790172515904706,0.24757948884331182,0.15251419280213646,0.0035821842624410506,0,low
Sagbayan,0.9489965472971318,0.2459023492475912,0.03192311262429527,0.1280422640291975,0.011130358244013264,1,medium
Sagnay,0.47527312034086255,0.09866839883078919,0.05316594001590742,0.05664289131713963,0.02788986318614818,0,low
Saguday,0.5724525384537349,0.9306166376911271,0.022870504441189977,0.1884430170680244,0.25766139659129556,2,high
Saguiaran,0.7376365601704313,0.4042170554483567,0.035890807099012705,0.0,0.004477730328051314,1,medium
Saint Bernard,0.9854475745374534,0.2965936228339988,0.04249493013916738,0.1379410217351054,0.006652627915961952,1,medium
Salay,0.8222924967554388,0.19177222041788458,0.05742425070872915,0.08542261279542741,0.004605665480281351,1,medium
Salcedo (ES),0.4896156550515457,0.5439364703335052,0.032258974481146355,0.12419274714356666,0.059233975482507376,2,high
Salcedo (IS),0.7376365601704313,0.06644505155098739,0.012691975940039863,0.04298627188954447,0.14699748991231312,1,medium
Sallapadan,0.889527500935763,0.22628813785988577,0.004572124001868135,0.03409572098701608,0.12883069829564778,1,medium
Salug,0.8760944928164891,0.6011233593794776,0.04896853691370635,0.1611297782128341,0.01445667220199424,2,high
Salvador,0.49311383424927335,0.3428271211050188,0.04846561423686716,0.07286585533515536,0.01919027283450563,0,low
Salvador Benedicto,0.6501820802272418,0.38473020906966227,0.03770585329950844,0.015398067542523394,0.018934402530045556,1,medium
Samal,0.5481751748215055,0.06466194142483234,0.059702194597941925,0.19302577526520398,0.10912868485222202,0,low
Samboan,0.6501820802272418,0.24717599933770196,0.02850184624828893,0.1458233658342543,0.09659103993367833,1,medium
Sampaloc,0.5756008997316896,0.13203803119169072,0.017249603935340283,0.19110101682238856,0.0569311427423667,0,low
San Agustin (IA),0.511724147581184,0.0,0.03286456995360323,0.08578923345120178,0.016759504942134917,0,low
San Agustin (RN),0.5627276002840521,0.37925351368218607,0.03501373779407517,0.12840888468497189,0.028785409251758442,1,medium
San Agustin (SS),0.9995102549123183,0.29493787771685487,0.03282106453173132,0.1841352243626756,0.024563549228167204,1,medium
San Andres (CT),0.7992045140504369,0.1294907310114692,0.06001195320166986,0.11640205820836137,0.16183796757099747,1,medium
