Region Name,Region PSGC,Province Name,Province PSGC,City/Municipality Name,City/Municipality PSGC,Ownership Major Classification,Ambulatory Surgical Clinic,Animal Bite Treatment Center,Barangay Health Station,Birthing Home,City Health Office,COVID-19 Testing Laboratory,DepEd Clinic,Dialysis Clinic,Drug Abuse Treatment and Rehabilitation Centers,Drug Testing Laboratory,General Clinic Laboratory,Hospital,Infirmary,Municipal Health Office,Provincial Health Office,Psychiatric Care Facility,Rural Health Unit,Social hygiene Clinic,Total
REGION XI (DAVAO REGION),PH110000000,DAVAO OCCIDENTAL,PH118600000,MALITA (Capital),PH118603000,Government,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32
REGION XI (DAVAO REGION),PH110000000,DAVAO OCCIDENTAL,PH118600000,MALITA (Capital),PH118603000,Private,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4
REGION XI (DAVAO REGION),PH110000000,DAVAO OCCIDENTAL,PH118600000,SANTA MARIA,PH118604000,Government,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23
REGION XI (DAVAO REGION),PH110000000,DAVAO OCCIDENTAL,PH118600000,SANTA MARIA,PH118604000,Private,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
REGION XI (DAVAO REGION),PH110000000,DAVAO OCCIDENTAL,PH118600000,SARANGANI,PH118605000,Government,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,BAGANGA,PH112501000,Government,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,BANAYBANAY,PH112502000,Government,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,BOSTON,PH112503000,Government,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,CARAGA,PH112504000,Government,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,CATEEL,PH112505000,Government,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,CITY OF MATI (Capital),PH112509000,Government,0,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,CITY OF MATI (Capital),PH112509000,Private,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,GOVERNOR GENEROSO,PH112506000,Government,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,LUPON,PH112507000,Government,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,LUPON,PH112507000,Private,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,MANAY,PH112508000,Government,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,SAN ISIDRO,PH112510000,Government,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,TARRAGONA,PH112511000,Government,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,ALAMADA,PH124701000,Government,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,ALEOSAN,PH124717000,Government,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,ANTIPAS,PH124715000,Government,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,ANTIPAS,PH124715000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,ARAKAN,PH124718000,Government,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,BANISILAN,PH124716000,Government,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,CARMEN,PH124702000,Government,0,0,25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,CARMEN,PH124702000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,CITY OF KIDAPAWAN (Capital),PH124704000,Government,0,0,40,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,44
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,CITY OF KIDAPAWAN (Capital),PH124704000,Private,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,12
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,KABACAN,PH124703000,Government,0,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,KABACAN,PH124703000,Private,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,7
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,LIBUNGAN,PH124705000,Government,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,LIBUNGAN,PH124705000,Private,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,MAGPET,PH124706000,Government,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,MAGPET,PH124706000,Private,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,MAKILALA,PH124707000,Government,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,MAKILALA,PH124707000,Private,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,MATALAM,PH124708000,Government,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,MATALAM,PH124708000,Private,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,MIDSAYAP,PH124709000,Government,0,0,54,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,57
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,MIDSAYAP,PH124709000,Private,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,M'LANG,PH124710000,Government,0,0,37,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,M'LANG,PH124710000,Private,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,PIGKAWAYAN,PH124711000,Government,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,PIGKAWAYAN,PH124711000,Private,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,PIKIT,PH124712000,Government,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,PIKIT,PH124712000,Private,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,PRESIDENT ROXAS,PH124713000,Government,0,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,TULUNAN,PH124714000,Government,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO (NORTH COTABATO),PH124700000,TULUNAN,PH124714000,Private,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO CITY (Not a Province),PH129800000,COTABATO CITY,PH129804000,Government,0,0,39,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,44
REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO CITY (Not a Province),PH129800000,COTABATO CITY,PH129804000,Private,0,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,11
REGION XII (SOCCSKSA RGEN),PH120000000,SARANGANI,PH128000000,ALABEL (Capital),PH128001000,Government,0,0,13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16
REGION XII (SOCCSKSA RGEN),PH120000000,SARANGANI,PH128000000,ALABEL (Capital),PH128001000,Private,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
REGION XII (SOCCSKSA RGEN),PH120000000,SARANGANI,PH128000000,GLAN,PH128002000,Government,0,0,31,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34
REGION XII (SOCCSKSA RGEN),PH120000000,SARANGANI,PH128000000,GLAN,PH128002000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION XII (SOCCSKSA RGEN),PH120000000,SARANGANI,PH128000000,KIAMBA,PH128003000,Government,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,22
REGION XII (SOCCSKSA RGEN),PH120000000,SARANGANI,PH128000000,KIAMBA,PH128003000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REGION XII (SOCCSKSA RGEN),PH120000000,SARANGANI,PH128000000,MAASIM,PH128004000,Government,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18
REGION XII (SOCCSKSA RGEN),PH120000000,SARANGANI,PH128000000,MAITUM,PH128005000,Government,0,0,19,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24
REGION XII (SOCCSKSA RGEN),PH120000000,SARANGANI,PH128000000,MALAPATAN,PH128006000,Government,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
REGION XII (SOCCSKSA RGEN),PH120000000,SARANGANI,PH128000000,MALUNGON,PH128007000,Government,0,0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,BANGA,PH126302000,Government,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,BANGA,PH126302000,Private,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,CITY OF KORONADAL (Capital),PH126306000,Government,0,0,34,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,37
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,CITY OF KORONADAL (Capital),PH126306000,Private,0,0,0,7,0,1,0,0,0,0,0,3,0,0,0,0,0,0,11
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,GENERAL SANTOS CITY (DADIANGAS),PH126303000,Government,0,0,23,8,0,1,0,0,0,0,0,1,0,0,0,0,13,0,46
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,GENERAL SANTOS CITY (DADIANGAS),PH126303000,Private,0,0,0,31,0,1,0,0,0,0,0,7,2,0,0,0,0,0,41
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,LAKE SEBU,PH126319000,Government,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,NORALA,PH126311000,Government,0,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,NORALA,PH126311000,Private,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,POLOMOLOK,PH126312000,Government,0,0,29,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,POLOMOLOK,PH126312000,Private,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,SANTO NI?O,PH126318000,Government,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,SANTO NI?O,PH126318000,Private,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,SURALLAH,PH126313000,Government,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,SURALLAH,PH126313000,Private,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,TAMPAKAN,PH126314000,Government,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,TANTANGAN,PH126315000,Government,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,T'BOLI,PH126316000,Government,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,T'BOLI,PH126316000,Private,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,TUPI,PH126317000,Government,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19
REGION XII (SOCCSKSA RGEN),PH120000000,SOUTH COTABATO,PH126300000,TUPI,PH126317000,Private,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,BAGUMBAYAN,PH126501000,Government,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,CITY OF TACURONG,PH126511000,Government,0,0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,CITY OF TACURONG,PH126511000,Private,0,0,0,1,0,0,0,0,0,0,0,9,5,0,0,0,0,0,15
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,COLUMBIO,PH126502000,Government,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,ESPERANZA,PH126503000,Government,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,ESPERANZA,PH126503000,Private,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,ISULAN (Capital),PH126504000,Government,0,0,21,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,ISULAN (Capital),PH126504000,Private,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,KALAMANSIG,PH126505000,Government,0,0,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,LAMBAYONG (MARIANO MARCOS),PH126508000,Government,0,0,26,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,LAMBAYONG (MARIANO MARCOS),PH126508000,Private,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,LEBAK,PH126506000,Government,0,0,27,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,31
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,LEBAK,PH126506000,Private,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,LUTAYAN,PH126507000,Government,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,PALIMBANG,PH126509000,Government,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,PALIMBANG,PH126509000,Private,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,PRESIDENT QUIRINO,PH126510000,Government,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,PRESIDENT QUIRINO,PH126510000,Private,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,SEN. NINOY AQUINO,PH126512000,Government,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,BUENAVISTA,PH160201000,Government,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,BUENAVISTA,PH160201000,Private,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,BUTUAN CITY (Capital),PH160202000,Government,0,0,86,6,0,2,0,0,0,0,0,2,1,0,0,0,2,0,99
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,BUTUAN CITY (Capital),PH160202000,Private,0,0,0,12,0,1,0,2,0,0,10,4,1,0,0,0,0,0,30
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,CARMEN,PH160204000,Government,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,CITY OF CABADBARAN,PH160203000,Government,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,CITY OF CABADBARAN,PH160203000,Private,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,6
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,JABONGA,PH160205000,Government,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,17
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,KITCHARAO,PH160206000,Government,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,LAS NIEVES,PH160207000,Government,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,MAGALLANES,PH160208000,Government,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,MAGALLANES,PH160208000,Private,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,NASIPIT,PH160209000,Government,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,REMEDIOS T. ROMUALDEZ,PH160212000,Government,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,SANTIAGO,PH160210000,Government,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
REGION XIII (CARAGA),PH160000000,AGUSAN DEL NORTE,PH160200000,TUBAY,PH160211000,Government,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,BUNAWAN,PH160302000,Government,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,BUNAWAN,PH160302000,Private,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,CITY OF BAYUGAN,PH160301000,Government,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,CITY OF BAYUGAN,PH160301000,Private,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,ESPERANZA,PH160303000,Government,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,LA PAZ,PH160304000,Government,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,LORETO,PH160305000,Government,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,PROSPERIDAD (Capital),PH160306000,Government,0,0,22,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,25
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,PROSPERIDAD (Capital),PH160306000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,ROSARIO,PH160307000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,SAN FRANCISCO,PH160308000,Government,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,SAN FRANCISCO,PH160308000,Private,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,SAN LUIS,PH160309000,Government,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,SANTA JOSEFA,PH160310000,Government,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,SIBAGAT,PH160314000,Government,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,TALACOGON,PH160311000,Government,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,TRENTO,PH160312000,Government,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,11
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,TRENTO,PH160312000,Private,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
REGION XIII (CARAGA),PH160000000,AGUSAN DEL SUR,PH160300000,VERUELA,PH160313000,Government,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
REGION XIII (CARAGA),PH160000000,DINAGAT ISLANDS,PH168500000,BASILISA (RIZAL),PH168501000,Government,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
REGION XIII (CARAGA),PH160000000,DINAGAT ISLANDS,PH168500000,CAGDIANAO,PH168502000,Government,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
REGION XIII (CARAGA),PH160000000,DINAGAT ISLANDS,PH168500000,DINAGAT,PH168503000,Government,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5
REGION XIII (CARAGA),PH160000000,DINAGAT ISLANDS,PH168500000,LIBJO (ALBOR),PH168504000,Government,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7
