city_municipality,Availability of Basic Utilities,Utilities,Transportation Vehicles,Cost of Doing Business,Poverty Incidents,Cluster_Id,Vulnerability
Tugaya,0.25,0.7103283571917408,0.01732765423368444,0.12455269249846868,0.8676983232396562,1,high
Tuguegarao,0.9938400000000001,0.9542605786787902,0.9999999999999999,0.4605670900451847,0.025433518649421446,2,low
Tukuran,0.61,0.8514058049621321,0.040275088218834104,0.779331127172485,0.3969572499347254,0,medium
Tulunan,0.8983599999999999,0.8583915239942409,0.017561811723328824,0.8727093076723382,0.42293971177298456,2,low
Tumauini,0.9721600000000001,0.8587890852399707,0.035591938425946414,0.8130965867475377,0.2414445739322036,2,low
Tunga,0.28332,0.8533368167271053,0.003044047365376996,0.5430860272646189,0.20438135630998094,0,medium
Tungawan,0.8667199999999999,0.8568012790113217,0.0032782048550213804,0.8582303166317795,0.43440256258398124,2,low
Tupi,0.87252,0.8595274132677545,0.06322252220398378,0.8621328571856799,0.25863885014869864,2,low
Turtle Islands,0.0,0.43964594331344575,0.04870475784603193,0.9713474341361443,0.20858440160734643,0,medium
Tuy,0.6869200000000001,0.7991548983805057,0.0,0.2805411975369879,0.12337721057893765,0,medium
Ubay,0.4,0.5342655197971301,0.004917307282532071,0.8411496318886205,0.2993956530322424,0,medium
Umingan,0.7360800000000001,0.8706023336845122,0.02177664653692774,0.8542146589603745,0.13534952142597864,2,low
Ungkaya Pukan,0.0,0.0,0.0,0.0,0.9497213890427882,1,high
Unisan,0.6375200000000001,0.8550406506373758,0.038401828301679035,0.8271796678768313,0.15852995306599418,2,low
Upi,0.99248,0.8577667848938084,0.15852462048924817,0.7591397216979558,0.6209923007852053,2,low
Urbiztondo,0.6111200000000001,0.8535072001181323,0.036060253405235186,0.8708994337922684,0.20616446643613598,0,medium
Urdaneta,0.8563200000000001,0.9447759032449515,0.25382671877451257,0.7164945683988102,0.07854472740703945,2,low
Uson,0.46752000000000005,0.3826243017830621,0.011005402013286064,0.4635081351002981,0.4363130377191474,1,high
Uyugan,0.9750000000000001,0.8497587655155374,0.006790567199687145,0.17302337734908912,0.14069885180444378,2,low
Valderrama,0.7387600000000001,0.8526552831629971,0.005853937241109608,0.6115784419135117,0.5145151532519471,0,medium
Valencia (BK),0.8936000000000001,0.9685727835250618,0.1510315808206279,0.5684242615855966,0.2522705996981449,2,low
Valencia (BL),0.73304,0.8510650381800781,0.009834614565064142,0.8094202804286459,0.13764209158817797,2,low
Valencia (NR),0.57564,0.8549838561737001,0.004683149792887686,0.7925658299204956,0.25099694960803415,0,medium
Valenzuela,1.0,0.7474151419719604,0.9999999999999999,0.42499175659006194,0.08542243789363747,2,low
Valladolid,0.8925200000000001,0.8517465717441862,0.00702472468933153,0.7965249290331484,0.1031261741461768,2,low
Vallehermoso,0.56928,0.8358441219149956,0.007961354647909067,0.8008799380570664,0.3834565589795515,0,medium
Veruela,0.68748,0.8587890852399707,0.0016391024275106902,0.6963597214830333,0.4797445057919238,0,medium
Victoria (LA),0.8575200000000001,0.8527120776266728,0.033718678508791344,0.6933621178691676,0.019829458252934164,2,low
Victoria (NS),0.12248000000000002,0.7088517011361731,0.00023415748964438434,0.5444999912334234,0.12133937043476047,0,medium
Victoria (OR),0.9750000000000001,0.845555975203537,0.0056197797514652235,0.6910432169603282,0.399759280132969,2,low
Victoria (TC),0.9824,0.8569716624023488,0.01732765423368444,0.671473955632073,0.07969101248813912,2,low
Victorias,0.99672,0.937392622967113,0.07212050681047037,0.7119698836986357,0.13585898146202294,2,low
Viga,0.4,0.42595847756760663,0.004917307282532071,0.514297720859758,0.34206293105095237,1,high
Vigan,1.0,0.8598681800498086,0.3086195713512985,0.698735180950625,0.0028899120544612737,2,low
Villaba,0.8325200000000001,0.8506674769343483,0.002107417406799459,0.8651304607995456,0.30640072852785155,2,low
Villanueva,0.96,0.8459535364492667,0.003512362344665765,0.8237295957929482,0.1754694992644671,2,low
Villareal,0.49752,0.850724271398024,0.010068772054708526,0.7116305323461225,0.3877869692859281,0,medium
Villasis,0.8611200000000001,0.8606065080775925,0.0730571367690479,0.8534228391378438,0.12197619547981582,2,low
Villaverde,0.4798,0.8558925675925109,0.016156866785462517,0.5491377930511024,0.13178330117366854,0,medium
Villaviciosa,0.75,0.6956753855634152,0.0011707874482219216,0.7606668027842647,0.22590604283285254,2,low
Vincenzo A Sagun,0.6663600000000001,0.8460103309129424,0.00702472468933153,0.7947716137118306,0.36447917263690144,0,medium
Vintar,0.83616,0.8610040693233222,0.06439330965220569,0.8897899924154973,0.025306153640410365,2,low
Vinzons,0.6125200000000001,0.35803229901149225,0.04823644286674317,0.7550109469090467,0.28194664679772524,0,medium
Virac,0.8593999999999999,0.8525984886993215,0.08687242865806659,0.7286546585305296,0.1142069299301403,2,low
Wao,0.70908,0.5827679917761616,0.012644504440796754,0.13088725107871313,0.8008316935088422,1,high
Zamboanga,0.73848,0.7435531184420141,0.4512214825447286,0.7552371811440552,0.20132459609371517,2,low
Zamboanguita,0.9,0.8522577219172673,0.0,0.8101555416924244,0.19495634564316144,2,low
Zaragoza,0.8250000000000001,0.8533368167271053,0.17257406986791124,0.6856701538788708,0.02072101331601169,2,low
Zarraga,0.6200000000000001,0.8520873385262403,0.04097756068776726,0.7972036317381745,0.11000388463277481,2,low
Zumarraga,0.54752,0.8523713108446187,0.003512362344665765,0.43290995481536754,0.4671353698998274,0,medium
