city_municipality,Presence of Investment Promotion Unit,Active Establishments in the Locality,Productivity,Cost of Doing Business,Poverty Incidents,Cluster_Id,Budget for DRRMP,Early Warning System,Land Use Plan,Annual Disaster Drill,Availability of Basic Utilities,Utilities,Transportation Vehicles,Sanitary System,Social Protection,Hospital,Health,Cost of Living,Population,Financial Deepening,Employed Population
Santiago (AN),0.7993600000000001,0.08090148803634786,0.06915686857699081,0.8083456678123544,0.28016353667157023,0,0.0,0.40236000000000005,0.96412,0.43723000392721556,0.47752,0.7252085066747692,0.027864741267681736,0.760378217120898,0.14171791448175874,0.0,0.01822167572650237,0.9994402913283635,0.042917802839762265,0.11566881689681265,0.004349795175821276
Santiago (IA),1.0,0.517886408967457,0.2046627328714555,0.5848262436237295,0.04390144495602723,2,0.9999999999999999,1.0,1.0,0.9999999999999999,0.8300000000000001,0.9684591945977105,0.36692478627275027,0.9495373413561208,0.44708370991759305,0.7777777777777777,0.6554239391090012,0.2789553037643907,0.2516098311255248,0.7279253120400048,0.046696330563963696
Santiago (IS),1.0,0.31767818573612344,0.1777279524783117,0.8725396319960816,0.44459176330486727,0,0.006850478711452346,0.5079600000000001,0.96924,0.5598027665052144,0.84432,0.852144132989916,0.0313771036123475,0.9481721191282804,0.27739610049245317,0.0,0.0332441259437715,0.7376365601704313,0.025693136212238954,0.05581799484164731,0.07062020403098071
Santo Domingo (AY),0.79988,0.17148777753009134,0.16368858818072712,0.7124223521686532,0.009894987550070376,0,0.006850478711452346,0.40080000000000005,0.7892000000000001,0.4675131998080027,0.5523600000000001,0.8522577219172673,0.062754207224695,0.6320978914901147,0.007765365177082672,0.0,0.03964257696223798,0.30036416045448344,0.053898571320230244,0.15709695099931606,0.006652627915961952
Santo Domingo (IS),1.0,0.4383207556148878,0.25946825127758205,0.8586262265430449,0.6262142661546592,0,0.03918473822950742,0.57472,0.96924,0.5920932059170048,0.7005600000000001,0.8567444845476461,0.044255765542788636,0.9484249380593619,0.42889262297498276,0.1111111111111111,0.4868386644485365,0.7376365601704313,0.04643478114388679,0.2551679764189591,1.0
Santo Domingo (NE),1.0,0.3337916916092041,0.2474047975107686,0.6843127484688185,0.2717574460768393,0,0.006850478711452346,0.50996,0.79488,0.5526028712309639,0.4,0.8528824610176998,0.05760274245251854,0.7584567932446782,0.7743794718257442,0.1111111111111111,0.4114482198396489,0.9996501820802273,0.09936173717636748,0.28541418052034434,0.012025904309623529
Santo Nino (CG),1.0,0.10152343596718164,0.016535251283821863,0.3679241708091099,0.3428271211050188,0,0.05425579139470258,0.5,0.9743600000000001,0.5454466116856481,0.49996,0.8524848997719701,0.0032782048550213804,0.6321484552763311,0.0002157045882522964,0.0,0.0019473546577941463,0.50766625971182,0.04041537097369048,0.009990412869851488,0.02226071648802653
Santo Nino (SC),0.75,0.244875195470184,0.21724616309373504,0.812191649807503,0.1389157416782887,0,0.005480382969161876,0.502,0.96924,0.5849369463716891,0.87252,0.8536775835091595,0.02482069390230474,0.948121555342064,1.0,0.0,0.2865393282182815,0.47527312034086255,0.06430506823198912,0.3737697585619667,0.034542491102110134
Santo Nino (WS),0.0,0.10611536769267092,0.014767331335237135,0.3393055400805054,0.7058173967865807,1,0.0046583255237875945,0.5038,0.18460000000000001,0.4675131998080027,0.9500000000000001,0.8517465717441862,0.011005402013286064,0.5056378621631188,0.12021935718594653,0.0,0.026984771686576026,0.31330742348607543,0.0172774474053383,0.0,0.025714965598237542
Santo Tomas (BS),1.0,0.4442485220241558,0.17003230093741348,0.7005450548306948,0.45312521890860924,0,0.359239103628561,0.50088,0.9039999999999999,0.548413841253218,0.97492,0.8520873385262403,0.07258882178975914,0.5078121049704202,0.59865213392954,0.6666666666666666,0.1422959867802437,0.50766625971182,0.3732857950168594,0.3229927977372169,0.015224283115374467
Santo Tomas (DN),0.53336,0.365350786013476,0.16670445162243047,0.6565990546802492,0.129108635984436,0,0.058092059473115895,0.5394800000000001,0.93332,0.5800061090020509,0.50144,0.858902674167322,0.059710159859318,0.7585579208171108,0.0016537351766009393,0.6666666666666666,0.1427132770640567,0.4428799809699051,0.21251063838080933,0.2566344590420566,0.0030704436535209005
Santo Tomas (IA),1.0,0.1629718314210021,0.04118213527291483,0.4739149099106996,0.4336383725299149,0,0.0,0.4,0.90284,0.7320329886110747,0.0,0.5682286090751872,0.004214834813598918,0.5056378621631188,0.12043506177419884,0.6666666666666666,0.026011094357678954,0.2161280053732033,0.03582641907464229,0.08808061254979156,0.0056291466981216514
Santo Tomas (LU),1.0,0.22558908222312893,0.2128783608678198,0.8715215779385426,0.27812569652739305,0,0.006850478711452346,0.6534,0.9897600000000001,0.7679451935244578,0.67,0.856062950983538,0.08195512137553453,0.948121555342064,0.5310646962771538,0.6666666666666666,0.15940488841657796,0.9287071079503117,0.06891490273353582,0.13674950460383872,0.909874802660027
Santo Tomas (PA),0.79976,0.44174383199207073,0.5489911416811045,0.06341289048735949,0.37925351368218607,2,0.006028421266078065,0.503,0.97716,0.43723000392721556,0.875,0.5692509094213495,0.0,0.7584567932446782,0.6630759042875592,0.6666666666666666,0.07386038023490656,0.8963839321633091,0.06760974007737877,0.10109564582978156,0.01867853222558548
Santo Tomas (PS),1.0,0.2194943364783886,0.050749702053491,0.6222680095176744,0.14681237223697535,0,0.01068674678986566,0.5038,0.9946,0.5492865558319151,0.91,0.8519169551352133,0.16508103019929093,0.505991808666633,0.08915789647761585,0.6666666666666666,0.06370631666212279,0.5627276002840521,0.019189945750827095,0.007973999263092472,0.031216177144129158
Santol,1.0,0.06929642422102036,0.031198587327965776,0.7787089830262108,0.19304587050799535,0,0.05178961905857973,0.60892,0.96364,0.547279312300912,0.9885600000000001,0.8537911724365108,0.05455869508714155,0.9483238104869293,0.11806231130342358,0.0,0.03574786764664969,0.885609540234308,0.01475935358739263,0.09513806017344811,0.00933926611279274
Sapa-Sapa,0.5,0.025714817662740086,0.0534535796219147,0.24247728749676922,0.31875513440192577,1,0.036718565893384576,0.501,0.99428,0.588515076144347,0.0,0.5608453287973487,0.16016372291675887,0.31602366385194924,0.021714261884064508,0.1111111111111111,0.1705326293182588,0.7376365601704313,0.051484890514777136,0.023830342625333824,0.07036433372652064
Sapad,0.0,0.030139770052757045,0.028390714468448857,0.5773605138684413,0.2166083971750441,1,0.01068674678986566,0.5568,0.76112,0.5064799057468254,0.26624,0.7247541509653638,0.007961354647909067,0.5124134095161046,0.11187877977352441,0.0,0.01822167572650237,0.47527312034086255,0.03013068924317293,0.028871376642231366,0.02059755950903604
Sapang Dalaga,1.0,0.18885362841921452,0.04710986686522832,0.7789352172612196,0.10860286953365303,0,0.011234785086781848,0.5,0.9948800000000001,0.5454466116856481,0.5,0.8557221842014838,0.014751921847596211,0.9489811397077413,0.0,0.0,0.04896205996739568,0.31330742348607543,0.02782316166708726,0.19110101682238856,0.1652922166812085
Sapi-An,0.0,0.06345214747948852,0.034214450769669134,0.602642189630667,0.060586261136477984,1,0.006576459562994252,0.501,0.7641200000000001,0.5598027665052144,0.25356,0.8518033662078619,0.025757323860882274,0.7584567932446782,0.0639923611815146,0.0,0.01293599879820397,0.8250910401136209,0.039506977765005176,0.15480557190072627,0.015608088572064579
Sara,0.78976,0.09726546291263702,0.03775029066683859,0.7650218118081826,0.050906520451636336,0,0.009042631899117096,0.50732,0.95384,0.547279312300912,0.7045600000000001,0.7220280167089311,0.03395283599843573,0.7585579208171108,0.12611528259817598,0.1111111111111111,0.2103143030417678,0.8032624019198009,0.08812863724904246,0.2037494294466042,0.004733600632511389
Sarangani,0.0,0.0743058042851905,0.03067861087249968,0.7435861180411056,0.4611492144763069,1,0.0,0.501,0.91428,0.43657546799319275,0.4375200000000001,0.852314516380943,0.02271327649550528,0.7584567932446782,0.02430271694309206,0.0,0.04771018911595658,0.511724147581184,0.03488148131158459,0.007424068279430922,0.03620564808110062
Sariaya,0.76924,0.30031233484700026,0.2073666104398792,0.8551195959004094,0.2022161511567927,0,0.03973277652642361,0.5022000000000001,0.97272,0.5509010778025046,0.86204,0.8782695862807292,0.16016372291675887,0.9482226829144966,0.6563171605223206,0.1111111111111111,0.2847310703217584,0.3440914004260782,0.25230591787547524,0.32464259068820156,0.018806467377815515
Sarrat,1.0,0.42354308442558586,0.2767314695990564,0.8551761544591616,0.1813282896789765,2,0.00794655530528472,0.505,0.96924,0.549024741458306,0.65432,0.8536207890454837,0.035357780936302034,0.948121555342064,0.11511434859730886,0.0,0.13450656814906709,0.47527312034086255,0.036922755705814214,0.06315040795713464,0.06921291735645031
Sasmuan,0.7993600000000001,0.09392587620319025,0.05407755136847401,0.6860660637901361,0.7413522343006704,0,0.006576459562994252,0.52888,0.9885600000000001,0.5598027665052144,0.8800000000000001,0.717768431933255,0.024352378923015967,0.8982656621327805,0.43601087438730857,0.0,0.042424512187658185,0.8963839321633091,0.045677786803315704,0.02868806631434418,0.016759504942134917
Science City of Munoz,1.0,0.1572945340149426,0.05095769263567744,0.6710780457208076,0.03294805418107484,0,0.5233765735549593,1.0,0.9992000000000001,0.9999999999999999,0.9970800000000001,0.9426177136252756,0.32337149319889474,0.9225362795166102,0.11015314306750604,0.0,0.12421340781501233,0.7093013086688378,0.13976261214349026,0.2368369436302408,0.0017910921312205253
Sebaste,0.25,0.1515337469411469,0.04118213527291483,0.7326703162019343,0.05077915544262525,1,0.00575440211761997,0.5119600000000001,0.95384,0.549024741458306,0.42880000000000007,0.7006165039031994,0.005853937241109608,0.7588107397481924,0.09943981518430865,0.0,0.08151070210481212,0.8250910401136209,0.024210471434844547,0.0842310956641607,0.013305255831923903
Senator Ninoy Aquino,1.0,0.0734709076078288,0.06645299100856711,0.8332879922220671,0.14872284737214145,0,0.006850478711452346,0.505,0.96924,0.5526028712309639,0.76,0.7788792748482876,0.037933513322390255,0.9480709915558477,0.2867432993167194,0.0,0.2368817844445308,0.8688182800852156,0.07463325538437857,0.06498351123600647,0.041323054170302125
Sergio Osmena,0.75,0.05309942868020355,0.0081116327052711,0.8306297399607143,0.11700896012838394,0,0.06987488285681392,0.0,0.9897600000000001,0.5527337784177684,0.9,0.7117482187836329,0.0009366299585775374,0.9482226829144966,0.06902546824073486,0.0,0.049935737296292755,0.6561989484473332,0.04863441527373014,0.034553996806734044,0.017271245551055067
Sevilla,1.0,0.09400936587092641,0.057301405392363815,0.8024635777021276,0.09930522387584459,0,0.009590670196033284,0.50756,0.9230800000000001,0.5473665837587817,0.9175200000000001,0.8541887336822405,0.006088094730753992,0.7595186327552207,0.10964983236158402,0.0,0.04325909275528425,0.7476413526759322,0.012845115025028959,0.10989454156836638,0.01611982918098473
Shariff Aguak,0.25,0.04040899918430584,0.029430667379381048,0.7983348029132185,0.04683084016328194,1,0.05891411691849017,0.5022000000000001,0.9182000000000001,0.0,0.59652,0.7105555350464436,0.01990338661977267,0.6320473277038985,0.19758540283910353,0.0,0.0,0.23480828228906858,0.05218445769847732,0.16626246739367523,0.008059914590492365
Shariff Saydona Mustapha,1.0,0.017198871553650835,0.008007637414177883,1.0000000000000002,0.33633150564545405,0,0.01150880423523994,0.0,1.0,0.5473665837587817,0.45,0.42595847756760663,0.32079576081280653,0.9480709915558477,0.16249745648339664,0.0,0.5613945284897982,0.23480828228906858,0.03669304707833057,0.004857723689010357,0.06447931672393892
Siasi,0.0,0.057774850073429015,0.0,0.0,0.06045889612746691,1,0.0,0.0,0.38180000000000003,0.43723000392721556,0.0,0.00022717785470272354,0.033718678508791344,0.0,0.0,0.1111111111111111,0.1370103098519453,0.8688182800852156,0.11086979136992291,0.014389860739143886,0.0
Siaton,0.0,0.19720259519283143,0.024022912242533646,0.8512170553465088,0.23584051353571633,1,0.05727000202774161,0.40048000000000006,0.99092,0.4381027185059126,0.94208,0.8557221842014838,0.009600457075419759,0.7585579208171108,0.23835357001878757,0.0,0.11225108634570542,0.6696319565666071,0.1282562981668097,0.11557716173286904,0.004605665480281351
Siay,1.0,0.06412006482137787,0.005407755136847401,0.16199445839241344,0.0,0,0.05891411691849017,0.5022000000000001,0.9545600000000001,0.5527337784177684,0.56224,0.8522009274535917,0.01241034695115237,0.7681650401982101,0.10605475589071241,0.0,0.008623999198802648,0.6501820802272418,0.06367510972328398,0.04591923713573941,0.009723071569482853
Siayan,0.75,0.0,0.0017679199485847272,0.6970384241880594,0.144519802074776,0,0.05891411691849017,0.51536,0.8,0.5490683771872409,0.7852000000000001,0.7386120001022299,0.003044047365376996,0.6328057844971432,0.07111061259384038,0.0,0.02448102998369784,0.6561989484473332,0.05610690653444798,0.06214220115375513,0.011002423091783228
Sibagat,1.0,0.03398029476862083,0.011543477311347338,0.7710735775946664,0.0021257220003948335,0,0.05425579139470258,0.5036400000000001,0.97272,0.5490683771872409,0.0017200000000000002,0.8674786381823498,0.021074174067994587,0.948121555342064,0.07312385541752849,0.0,0.008623999198802648,0.806970471869392,0.04602408996141604,0.05783440844840632,0.026226706207157696
Sibalom,0.75,0.10770167137965815,0.027350761557516666,0.7793876857312372,0.09433798852441269,0,0.0,0.00512,0.77576,0.43635728934851853,0.5026,0.7092492623819028,0.0028098898757326117,0.9480709915558477,0.0,0.1111111111111111,0.11461573128731262,0.7466618625005683,0.09799392671271488,0.10457854205963804,0.0
Sibonga,1.0,0.217240115449512,0.1415375911778714,0.7813106767288114,0.4279069471244165,0,0.004932344672245689,0.504,0.95428,0.6351616703757036,0.7625200000000001,0.8483956983873211,0.018732599171550745,0.7266016079284018,0.47447819262563473,0.1111111111111111,0.13214192320745993,0.7668113746794794,0.07690249818921696,0.38165210266111554,0.024051808619247057
Sibuco,0.0,0.0,0.002495886986237262,0.20503552160282434,0.30983958377115056,1,0.0,0.0,0.6000000000000001,0.0,0.0,0.709930795946011,0.005151464772176455,0.7584567932446782,0.0,0.0,0.07246941262219644,0.6561989484473332,0.05578148597884614,0.006965792459712964,0.00933926611279274
Sibulan,0.7795200000000001,0.11680204516290058,0.011647472602440557,0.7596487487267256,0.2892064523113565,0,0.05891411691849017,0.5022000000000001,0.9282,0.5454466116856481,0.56032,0.8578803738211598,0.16625181764751285,0.6321990190625474,0.006399236118151461,0.1111111111111111,0.1278299236080586,0.6696319565666071,0.09651300215219535,0.1338165393576438,0.008955460656102627
Sibunag,0.5,0.20304687193436327,0.05282960787535538,0.8273493435530879,0.19686682077832754,0,0.006850478711452346,0.505,0.95428,0.549024741458306,0.6770400000000001,0.8545295004642945,0.010771244523641678,0.505688425949335,0.2400792067248059,0.0,0.04339818951655526,0.8250910401136209,0.031608133369942705,0.08789730222190438,0.050662320283094864
Sibutad,0.0,0.0421622822067654,0.05251762200207573,0.10079809782255211,0.32767068503270097,1,0.01068674678986566,0.4,0.8538399999999999,0.5473665837587817,0.86252,0.8439657302206179,0.0007024724689331529,0.7563836780098094,0.0,0.0,0.2606673306218736,0.6501820802272418,0.023420412973650814,0.08129813041796578,0.025714965598237542
Sibutu,0.25,0.2594858873240136,0.0756045766247704,0.7334621360244651,0.04250042985690543,1,0.010412727641407566,0.5038,0.6000000000000001,0.0,0.67696,0.7324781980252564,0.032313733570925034,0.31602366385194924,0.0,0.1111111111111111,0.3658244821427575,0.7376365601704313,0.05263865430281997,0.12685074689793083,0.08699590351642553
Sierra Bullones,0.79948,0.24353936078640528,0.052309631419889285,0.8067054696085412,0.36638964777206756,0,0.006302440414536158,0.001,0.98284,0.43657546799319275,0.88576,0.8519737495988889,0.0032782048550213804,0.5057895535217677,0.6478327800510636,0.0,0.0332441259437715,0.9489965472971318,0.03611007442524709,0.13170847058694118,0.02788986318614818
Sigay,1.0,0.05451875303171842,0.02225499229394892,0.662424586231724,0.052052805532736,0,0.01068674678986566,0.52272,0.0,0.5473665837587817,0.48,0.842716252019753,0.0,0.5056378621631188,0.12604338106875856,0.0,0.056195091553488216,0.7020250959375645,0.0,0.021172342870969665,0.1441829165632523
Sigma,0.75,0.20304687193436327,0.12271444348999871,0.7863443884577554,0.3895700794120831,0,0.006850478711452346,0.502,0.8971600000000001,0.436793646637867,0.50596,0.7110666852195247,0.037699355832745876,0.5305152449815442,0.6323739512263157,0.0,0.08832644340709164,0.8250910401136209,0.04548810316395421,0.23051273731813296,0.02788986318614818
Sikatuna,0.75,0.18826920074506134,0.11460281078472763,0.8069882624023021,0.12745289086729203,0,0.01068674678986566,0.0,0.68888,0.0,0.9825200000000001,0.8552678284920785,0.005853937241109608,0.9525711685290994,0.07549660588830374,0.0,0.013909676127101046,0.7476413526759322,0.005066345594332938,0.04087820311884187,0.25766139659129556
Silago,0.79792,0.1234812185817941,0.06395710402232985,0.5722702435807451,0.2967209878430099,0,0.0,0.41184000000000004,0.77836,0.43635728934851853,0.4,0.7105555350464436,0.016391024275106903,0.6320978914901147,0.18629686272056667,0.0,0.020447223906838535,0.9854475745374534,0.015873092387313312,0.050960271152636946,0.006652627915961952
Silang,1.0,0.7393844974715136,0.5241362671098251,0.834475721955863,0.03231122913601947,2,0.05836607862157398,0.5870000000000001,0.9545600000000001,0.547279312300912,0.99428,0.8599817689771599,0.13791876140054238,0.8635283410021742,1.0,0.4444444444444444,0.6687772281910183,0.5169014527938209,0.5075330856122986,1.0,0.2746767718378906
